idPartido,EquipoLocal,EquipoVisitante,golesLocal,golesVisitante,Temporada
1773,Mallorca,Valencia,0,1,2021-22
1774,Getafe,Alaves,2,2,2021-22
1775,Rayo Vallecano,Real Madrid,0,1,2021-22
1776,Barcelona,Athletic Club,4,0,2021-22
1777,Real Sociedad,Osasuna,1,0,2021-22
1778,Sevilla,Betis,2,1,2021-22
1779,Villarreal,Espanyol,5,1,2021-22
1780,Granada,Cadiz,0,0,2021-22
1781,Alaves,Sevilla,0,0,2021-22
1782,Espanyol,Getafe,2,0,2021-22
1783,Osasuna,Villarreal,1,0,2021-22
1784,Real Madrid,Real Sociedad,4,1,2021-22
1785,Valencia,Granada,3,1,2021-22
1786,Betis,Atletico de Madrid,1,3,2021-22
1787,Celta Vigo,Mallorca,4,3,2021-22
1788,Cadiz,Rayo Vallecano,2,0,2021-22
1789,Elche,Barcelona,1,2,2021-22
1790,Athletic Club,Levante,3,1,2021-22
1791,Atletico de Madrid,Cadiz,2,1,2021-22
1792,Getafe,Valencia,0,0,2021-22
1793,Granada,Elche,0,1,2021-22
1794,Levante,Espanyol,1,1,2021-22
1795,Villarreal,Celta Vigo,1,0,2021-22
1796,Barcelona,Osasuna,4,0,2021-22
1797,Betis,Athletic Club,1,0,2021-22
1798,Real Sociedad,Alaves,1,0,2021-22
1799,Rayo Vallecano,Sevilla,1,1,2021-22
1800,Mallorca,Real Madrid,0,3,2021-22
1801,Athletic Club,Getafe,1,1,2021-22
1802,Alaves,Granada,2,3,2021-22
1803,Osasuna,Levante,3,1,2021-22
1804,Rayo Vallecano,Atletico de Madrid,0,1,2021-22
1805,Elche,Valencia,0,1,2021-22
1806,Celta Vigo,Betis,0,0,2021-22
1807,Cadiz,Villarreal,1,0,2021-22
1808,Espanyol,Mallorca,1,0,2021-22
1809,Real Madrid,Barcelona,0,4,2021-22
1810,Sevilla,Real Sociedad,0,0,2021-22
1811,Atletico de Madrid,Alaves,4,1,2021-22
1812,Celta Vigo,Real Madrid,1,2,2021-22
1813,Getafe,Mallorca,1,0,2021-22
1814,Levante,Villarreal,2,0,2021-22
1815,Athletic Club,Elche,2,1,2021-22
1816,Barcelona,Sevilla,1,0,2021-22
1817,Betis,Osasuna,4,1,2021-22
1818,Granada,Rayo Vallecano,2,2,2021-22
1819,Valencia,Cadiz,0,0,2021-22
1820,Real Sociedad,Espanyol,1,0,2021-22
1821,Sevilla,Granada,4,2,2021-22
1822,Mallorca,Atletico de Madrid,1,0,2021-22
1823,Cadiz,Betis,1,2,2021-22
1824,Real Madrid,Getafe,2,0,2021-22
1825,Villarreal,Athletic Club,1,1,2021-22
1826,Espanyol,Celta Vigo,1,0,2021-22
1827,Levante,Barcelona,2,3,2021-22
1828,Osasuna,Alaves,1,0,2021-22
1829,Elche,Real Sociedad,1,2,2021-22
1830,Rayo Vallecano,Valencia,1,1,2021-22
1831,Real Sociedad,Betis,0,0,2021-22
1832,Alaves,Rayo Vallecano,1,0,2021-22
1833,Getafe,Villarreal,1,2,2021-22
1834,Valencia,Osasuna,1,2,2021-22
1835,Elche,Mallorca,3,0,2021-22
1836,Athletic Club,Celta Vigo,0,2,2021-22
1837,Atletico de Madrid,Espanyol,2,1,2021-22
1838,Granada,Levante,1,4,2021-22
1839,Sevilla,Real Madrid,2,3,2021-22
1840,Barcelona,Cadiz,0,1,2021-22
1841,Betis,Elche,0,1,2021-22
1842,Mallorca,Alaves,2,1,2021-22
1843,Villarreal,Valencia,2,0,2021-22
1844,Atletico de Madrid,Granada,0,0,2021-22
1845,Celta Vigo,Getafe,0,2,2021-22
1846,Osasuna,Real Madrid,1,3,2021-22
1847,Cadiz,Athletic Club,2,3,2021-22
1848,Espanyol,Rayo Vallecano,0,1,2021-22
1849,Levante,Sevilla,2,3,2021-22
1850,Real Sociedad,Barcelona,0,1,2021-22
1851,Sevilla,Cadiz,1,1,2021-22
1852,Alaves,Villarreal,2,1,2021-22
1853,Athletic Club,Atletico de Madrid,2,0,2021-22
1854,Real Madrid,Espanyol,4,0,2021-22
1855,Valencia,Levante,1,1,2021-22
1856,Barcelona,Mallorca,2,1,2021-22
1857,Granada,Celta Vigo,1,1,2021-22
1858,Rayo Vallecano,Real Sociedad,1,1,2021-22
1859,Elche,Osasuna,1,1,2021-22
1860,Getafe,Betis,0,0,2021-22
1861,Levante,Real Sociedad,2,1,2021-22
1862,Athletic Club,Valencia,0,0,2021-22
1863,Betis,Barcelona,1,2,2021-22
1864,Celta Vigo,Alaves,4,0,2021-22
1865,Mallorca,Granada,2,6,2021-22
1866,Cadiz,Elche,3,0,2021-22
1867,Atletico de Madrid,Real Madrid,1,0,2021-22
1868,Getafe,Rayo Vallecano,0,0,2021-22
1869,Espanyol,Osasuna,1,1,2021-22
1870,Villarreal,Sevilla,1,1,2021-22
1871,Barcelona,Celta Vigo,3,1,2021-22
1872,Granada,Athletic Club,1,0,2021-22
1873,Valencia,Betis,0,3,2021-22
1874,Alaves,Espanyol,2,1,2021-22
1875,Osasuna,Getafe,1,1,2021-22
1876,Sevilla,Mallorca,0,0,2021-22
1877,Elche,Atletico de Madrid,0,2,2021-22
1878,Real Madrid,Levante,6,0,2021-22
1879,Real Sociedad,Cadiz,3,0,2021-22
1880,Rayo Vallecano,Villarreal,1,5,2021-22
1881,Espanyol,Valencia,1,1,2021-22
1882,Athletic Club,Osasuna,2,0,2021-22
1883,Atletico de Madrid,Sevilla,1,1,2021-22
1884,Betis,Granada,2,0,2021-22
1885,Celta Vigo,Elche,1,0,2021-22
1886,Mallorca,Rayo Vallecano,2,1,2021-22
1887,Getafe,Barcelona,0,0,2021-22
1888,Cadiz,Real Madrid,1,1,2021-22
1889,Levante,Alaves,3,1,2021-22
1890,Villarreal,Real Sociedad,1,2,2021-22
1891,Real Madrid,Betis,0,0,2021-22
1892,Rayo Vallecano,Levante,2,4,2021-22
1893,Valencia,Celta Vigo,2,0,2021-22
1894,Alaves,Cadiz,0,1,2021-22
1895,Barcelona,Villarreal,0,2,2021-22
1896,Granada,Espanyol,0,0,2021-22
1897,Osasuna,Mallorca,0,2,2021-22
1898,Real Sociedad,Atletico de Madrid,1,2,2021-22
1899,Sevilla,Athletic Club,1,0,2021-22
1900,Elche,Getafe,3,1,2021-22
1901,Osasuna,Sevilla,2,1,2022-23
1902,Celta Vigo,Espanyol,2,2,2022-23
1903,Valladolid,Villarreal,0,3,2022-23
1904,Barcelona,Rayo Vallecano,0,0,2022-23
1905,Cadiz,Real Sociedad,0,1,2022-23
1906,Valencia,Girona,1,0,2022-23
1907,Almeria,Real Madrid,1,2,2022-23
1908,Athletic Club,Mallorca,0,0,2022-23
1909,Getafe,Atletico de Madrid,0,3,2022-23
1910,Betis,Elche,3,0,2022-23
1911,Espanyol,Rayo Vallecano,0,2,2022-23
1912,Sevilla,Valladolid,1,1,2022-23
1913,Osasuna,Cadiz,2,0,2022-23
1914,Mallorca,Betis,1,2,2022-23
1915,Celta Vigo,Real Madrid,1,4,2022-23
1916,Athletic Club,Valencia,1,0,2022-23
1917,Atletico de Madrid,Villarreal,0,2,2022-23
1918,Real Sociedad,Barcelona,1,4,2022-23
1919,Elche,Almeria,1,1,2022-23
1920,Girona,Getafe,3,1,2022-23
1921,Girona,Celta Vigo,0,1,2022-23
1922,Betis,Osasuna,1,0,2022-23
1923,Elche,Real Sociedad,0,1,2022-23
1924,Rayo Vallecano,Mallorca,0,2,2022-23
1925,Almeria,Sevilla,2,1,2022-23
1926,Getafe,Villarreal,0,0,2022-23
1927,Barcelona,Valladolid,4,0,2022-23
1928,Espanyol,Real Madrid,1,3,2022-23
1929,Cadiz,Athletic Club,0,4,2022-23
1930,Valencia,Atletico de Madrid,0,1,2022-23
1931,Celta Vigo,Cadiz,3,0,2022-23
1932,Mallorca,Girona,1,1,2022-23
1933,Real Madrid,Betis,2,1,2022-23
1934,Real Sociedad,Atletico de Madrid,1,1,2022-23
1935,Sevilla,Barcelona,0,3,2022-23
1936,Osasuna,Rayo Vallecano,2,1,2022-23
1937,Athletic Club,Espanyol,0,1,2022-23
1938,Villarreal,Elche,4,0,2022-23
1939,Valencia,Getafe,5,1,2022-23
1940,Valladolid,Almeria,1,0,2022-23
1941,Girona,Valladolid,2,1,2022-23
1942,Rayo Vallecano,Valencia,2,1,2022-23
1943,Espanyol,Sevilla,2,3,2022-23
1944,Cadiz,Barcelona,0,4,2022-23
1945,Atletico de Madrid,Celta Vigo,4,1,2022-23
1946,Real Madrid,Mallorca,4,1,2022-23
1947,Getafe,Real Sociedad,2,1,2022-23
1948,Elche,Athletic Club,1,4,2022-23
1949,Betis,Villarreal,1,0,2022-23
1950,Almeria,Osasuna,0,1,2022-23
1951,Valladolid,Cadiz,0,1,2022-23
1952,Athletic Club,Rayo Vallecano,3,2,2022-23
1953,Barcelona,Elche,3,0,2022-23
1954,Valencia,Celta Vigo,3,0,2022-23
1955,Mallorca,Almeria,1,0,2022-23
1956,Atletico de Madrid,Real Madrid,1,2,2022-23
1957,Betis,Girona,2,1,2022-23
1958,Osasuna,Getafe,0,2,2022-23
1959,Real Sociedad,Espanyol,2,1,2022-23
1960,Villarreal,Sevilla,1,1,2022-23
1961,Athletic Club,Almeria,4,0,2022-23
1962,Getafe,Valladolid,2,3,2022-23
1963,Cadiz,Villarreal,0,0,2022-23
1964,Sevilla,Atletico de Madrid,0,2,2022-23
1965,Mallorca,Barcelona,0,1,2022-23
1966,Espanyol,Valencia,2,2,2022-23
1967,Girona,Real Sociedad,3,5,2022-23
1968,Celta Vigo,Betis,1,0,2022-23
1969,Real Madrid,Osasuna,1,1,2022-23
1970,Rayo Vallecano,Elche,2,1,2022-23
1971,Osasuna,Valencia,1,2,2022-23
1972,Atletico de Madrid,Girona,2,1,2022-23
1973,Getafe,Real Madrid,0,1,2022-23
1974,Almeria,Rayo Vallecano,3,1,2022-23
1975,Sevilla,Athletic Club,1,1,2022-23
1976,Barcelona,Celta Vigo,1,0,2022-23
1977,Cadiz,Espanyol,2,2,2022-23
1978,Real Sociedad,Villarreal,1,0,2022-23
1979,Valladolid,Betis,0,0,2022-23
1980,Elche,Mallorca,1,1,2022-23
1981,Rayo Vallecano,Getafe,0,0,2022-23
1982,Athletic Club,Atletico de Madrid,0,1,2022-23
1983,Mallorca,Sevilla,0,1,2022-23
1984,Valencia,Elche,2,2,2022-23
1985,Girona,Cadiz,1,1,2022-23
1986,Celta Vigo,Real Sociedad,1,2,2022-23
1987,Espanyol,Valladolid,1,0,2022-23
1988,Real Madrid,Barcelona,3,1,2022-23
1989,Betis,Almeria,3,1,2022-23
1990,Villarreal,Osasuna,2,0,2022-23
1991,Atletico de Madrid,Rayo Vallecano,1,1,2022-23
1992,Sevilla,Valencia,1,1,2022-23
1993,Getafe,Athletic Club,2,2,2022-23
1994,Elche,Real Madrid,0,3,2022-23
1995,Cadiz,Betis,0,0,2022-23
1996,Valladolid,Celta Vigo,4,1,2022-23
1997,Real Sociedad,Mallorca,1,0,2022-23
1998,Barcelona,Villarreal,3,0,2022-23
1999,Almeria,Girona,3,2,2022-23
2000,Osasuna,Espanyol,1,0,2022-23
2001,Real Madrid,Sevilla,3,1,2022-23
2002,Valencia,Mallorca,1,2,2022-23
2003,Rayo Vallecano,Cadiz,5,1,2022-23
2004,Valladolid,Real Sociedad,1,0,2022-23
2005,Girona,Osasuna,1,1,2022-23
2006,Barcelona,Athletic Club,4,0,2022-23
2007,Betis,Atletico de Madrid,1,2,2022-23
2008,Espanyol,Elche,2,2,2022-23
2009,Villarreal,Almeria,2,1,2022-23
2010,Celta Vigo,Getafe,1,1,2022-23
2011,Mallorca,Espanyol,1,1,2022-23
2012,Almeria,Celta Vigo,3,1,2022-23
2013,Cadiz,Atletico de Madrid,3,2,2022-23
2014,Valencia,Barcelona,0,1,2022-23
2015,Sevilla,Rayo Vallecano,0,1,2022-23
2016,Athletic Club,Villarreal,1,0,2022-23
2017,Osasuna,Valladolid,2,0,2022-23
2018,Real Sociedad,Betis,0,2,2022-23
2019,Real Madrid,Girona,1,1,2022-23
2020,Elche,Getafe,0,1,2022-23
2021,Girona,Athletic Club,2,1,2022-23
2022,Celta Vigo,Osasuna,1,2,2022-23
2023,Valladolid,Elche,2,1,2022-23
2024,Getafe,Cadiz,0,0,2022-23
2025,Barcelona,Almeria,2,0,2022-23
2026,Atletico de Madrid,Espanyol,1,1,2022-23
2027,Betis,Sevilla,1,1,2022-23
2028,Real Sociedad,Valencia,1,1,2022-23
2029,Villarreal,Mallorca,0,2,2022-23
2030,Rayo Vallecano,Real Madrid,3,2,2022-23
2031,Athletic Club,Valladolid,3,0,2022-23
2032,Elche,Girona,1,2,2022-23
2033,Osasuna,Barcelona,1,2,2022-23
2034,Espanyol,Villarreal,0,1,2022-23
2035,Almeria,Getafe,1,0,2022-23
2036,Mallorca,Atletico de Madrid,1,0,2022-23
2037,Sevilla,Real Sociedad,1,2,2022-23
2038,Valencia,Betis,3,0,2022-23
2039,Rayo Vallecano,Celta Vigo,0,0,2022-23
2040,Real Madrid,Cadiz,2,1,2022-23
2041,Atletico de Madrid,Elche,2,0,2022-23
2042,Girona,Rayo Vallecano,2,2,2022-23
2043,Betis,Athletic Club,0,0,2022-23
2044,Celta Vigo,Sevilla,1,1,2022-23
2045,Getafe,Mallorca,2,0,2022-23
2046,Valladolid,Real Madrid,0,2,2022-23
2047,Cadiz,Almeria,1,1,2022-23
2048,Barcelona,Espanyol,1,1,2022-23
2049,Real Sociedad,Osasuna,2,0,2022-23
2050,Villarreal,Valencia,2,1,2022-23
2051,Elche,Celta Vigo,0,1,2022-23
2052,Valencia,Cadiz,0,1,2022-23
2053,Mallorca,Valladolid,1,0,2022-23
2054,Espanyol,Girona,2,2,2022-23
2055,Villarreal,Real Madrid,2,1,2022-23
2056,Atletico de Madrid,Barcelona,0,1,2022-23
2057,Almeria,Real Sociedad,0,2,2022-23
2058,Rayo Vallecano,Betis,1,2,2022-23
2059,Sevilla,Getafe,2,1,2022-23
2060,Athletic Club,Osasuna,0,0,2022-23
2061,Celta Vigo,Villarreal,1,1,2022-23
2062,Girona,Sevilla,2,1,2022-23
2063,Real Sociedad,Athletic Club,3,1,2022-23
2064,Osasuna,Mallorca,1,0,2022-23
2065,Valladolid,Rayo Vallecano,0,1,2022-23
2066,Almeria,Atletico de Madrid,1,1,2022-23
2067,Getafe,Espanyol,1,2,2022-23
2068,Cadiz,Elche,1,1,2022-23
2069,Betis,Barcelona,1,2,2022-23
2070,Real Madrid,Valencia,2,0,2022-23
2071,Mallorca,Celta Vigo,1,0,2022-23
2072,Atletico de Madrid,Valladolid,3,0,2022-23
2073,Rayo Vallecano,Real Sociedad,0,2,2022-23
2074,Espanyol,Betis,1,0,2022-23
2075,Sevilla,Cadiz,1,0,2022-23
2076,Athletic Club,Real Madrid,0,2,2022-23
2077,Barcelona,Getafe,1,0,2022-23
2078,Elche,Osasuna,1,1,2022-23
2079,Villarreal,Girona,1,0,2022-23
2080,Valencia,Almeria,2,2,2022-23
2081,Almeria,Espanyol,3,1,2022-23
2082,Cadiz,Mallorca,2,0,2022-23
2083,Girona,Barcelona,0,1,2022-23
2084,Getafe,Betis,0,1,2022-23
2085,Sevilla,Elche,3,0,2022-23
2086,Real Madrid,Real Sociedad,0,0,2022-23
2087,Celta Vigo,Athletic Club,1,0,2022-23
2088,Osasuna,Atletico de Madrid,0,1,2022-23
2089,Valladolid,Valencia,1,0,2022-23
2090,Villarreal,Rayo Vallecano,0,1,2022-23
2091,Athletic Club,Cadiz,4,1,2022-23
2092,Atletico de Madrid,Getafe,1,1,2022-23
2093,Betis,Celta Vigo,3,4,2022-23
2094,Elche,Villarreal,3,1,2022-23
2095,Espanyol,Osasuna,1,1,2022-23
2096,Barcelona,Sevilla,3,0,2022-23
2097,Mallorca,Real Madrid,1,0,2022-23
2098,Real Sociedad,Valladolid,0,1,2022-23
2099,Girona,Valencia,1,0,2022-23
2100,Rayo Vallecano,Almeria,2,0,2022-23
2101,Cadiz,Girona,2,0,2022-23
2102,Almeria,Betis,2,3,2022-23
2103,Valencia,Athletic Club,1,2,2022-23
2104,Sevilla,Mallorca,2,0,2022-23
2105,Getafe,Rayo Vallecano,1,1,2022-23
2106,Celta Vigo,Atletico de Madrid,0,1,2022-23
2107,Villarreal,Barcelona,0,1,2022-23
2108,Valladolid,Osasuna,0,0,2022-23
2109,Espanyol,Real Sociedad,2,3,2022-23
2110,Real Madrid,Elche,4,0,2022-23
2111,Girona,Almeria,6,2,2022-23
2112,Betis,Valladolid,2,1,2022-23
2113,Mallorca,Villarreal,4,2,2022-23
2114,Osasuna,Real Madrid,0,2,2022-23
2115,Real Sociedad,Celta Vigo,1,1,2022-23
2116,Barcelona,Cadiz,2,0,2022-23
2117,Elche,Espanyol,0,1,2022-23
2118,Rayo Vallecano,Sevilla,1,1,2022-23
2119,Atletico de Madrid,Athletic Club,1,0,2022-23
2120,Getafe,Valencia,1,0,2022-23
2121,Elche,Betis,2,3,2022-23
2122,Cadiz,Rayo Vallecano,1,0,2022-23
2123,Espanyol,Mallorca,2,1,2022-23
2124,Real Madrid,Atletico de Madrid,1,1,2022-23
2125,Valencia,Real Sociedad,1,0,2022-23
2126,Athletic Club,Girona,2,3,2022-23
2127,Celta Vigo,Valladolid,3,0,2022-23
2128,Almeria,Barcelona,1,0,2022-23
2129,Sevilla,Osasuna,2,3,2022-23
2130,Villarreal,Getafe,2,1,2022-23
2131,Real Sociedad,Cadiz,0,0,2022-23
2132,Atletico de Madrid,Sevilla,6,1,2022-23
2133,Getafe,Girona,3,2,2022-23
2134,Almeria,Villarreal,0,2,2022-23
2135,Mallorca,Elche,0,1,2022-23
2136,Barcelona,Valencia,1,0,2022-23
2137,Betis,Real Madrid,0,0,2022-23
2138,Rayo Vallecano,Athletic Club,0,0,2022-23
2139,Valladolid,Espanyol,2,1,2022-23
2140,Osasuna,Celta Vigo,0,0,2022-23
2141,Cadiz,Getafe,2,2,2022-23
2142,Celta Vigo,Rayo Vallecano,3,0,2022-23
2143,Elche,Valladolid,1,1,2022-23
2144,Real Madrid,Espanyol,3,1,2022-23
2145,Valencia,Osasuna,1,0,2022-23
2146,Athletic Club,Barcelona,0,1,2022-23
2147,Mallorca,Real Sociedad,1,1,2022-23
2148,Villarreal,Betis,1,1,2022-23
2149,Sevilla,Almeria,2,1,2022-23
2150,Girona,Atletico de Madrid,0,1,2022-23
2151,Valladolid,Athletic Club,1,3,2022-23
2152,Atletico de Madrid,Valencia,3,0,2022-23
2153,Almeria,Cadiz,1,1,2022-23
2154,Espanyol,Celta Vigo,1,3,2022-23
2155,Rayo Vallecano,Girona,2,2,2022-23
2156,Barcelona,Real Madrid,2,1,2022-23
2157,Betis,Mallorca,1,0,2022-23
2158,Getafe,Sevilla,2,0,2022-23
2159,Osasuna,Villarreal,0,3,2022-23
2160,Real Sociedad,Elche,2,0,2022-23
2161,Mallorca,Osasuna,0,0,2022-23
2162,Athletic Club,Getafe,0,0,2022-23
2163,Cadiz,Sevilla,0,2,2022-23
2164,Elche,Barcelona,0,4,2022-23
2165,Girona,Espanyol,2,1,2022-23
2166,Atletico de Madrid,Betis,1,0,2022-23
2167,Real Madrid,Valladolid,6,0,2022-23
2168,Villarreal,Real Sociedad,2,0,2022-23
2169,Celta Vigo,Almeria,2,2,2022-23
2170,Valencia,Rayo Vallecano,1,1,2022-23
2171,Sevilla,Celta Vigo,2,2,2022-23
2172,Real Madrid,Villarreal,2,3,2022-23
2173,Espanyol,Athletic Club,1,2,2022-23
2174,Osasuna,Elche,2,1,2022-23
2175,Real Sociedad,Getafe,2,0,2022-23
2176,Betis,Cadiz,0,2,2022-23
2177,Almeria,Valencia,2,1,2022-23
2178,Rayo Vallecano,Atletico de Madrid,1,2,2022-23
2179,Valladolid,Mallorca,3,3,2022-23
2180,Barcelona,Girona,0,0,2022-23
2181,Rayo Vallecano,Osasuna,2,1,2022-23
2182,Athletic Club,Real Sociedad,2,0,2022-23
2183,Betis,Espanyol,3,1,2022-23
2184,Cadiz,Real Madrid,0,2,2022-23
2185,Villarreal,Valladolid,1,2,2022-23
2186,Getafe,Barcelona,0,0,2022-23
2187,Girona,Elche,2,0,2022-23
2188,Valencia,Sevilla,0,2,2022-23
2189,Atletico de Madrid,Almeria,2,1,2022-23
2190,Celta Vigo,Mallorca,0,1,2022-23
2191,Espanyol,Cadiz,0,0,2022-23
2192,Almeria,Athletic Club,1,2,2022-23
2193,Osasuna,Betis,3,2,2022-23
2194,Real Madrid,Celta Vigo,2,0,2022-23
2195,Real Sociedad,Rayo Vallecano,2,1,2022-23
2196,Valladolid,Girona,1,0,2022-23
2197,Elche,Valencia,0,2,2022-23
2198,Sevilla,Villarreal,2,1,2022-23
2199,Barcelona,Atletico de Madrid,1,0,2022-23
2200,Mallorca,Getafe,3,1,2022-23
2201,Betis,Real Sociedad,0,0,2022-23
2202,Cadiz,Osasuna,0,1,2022-23
2203,Girona,Real Madrid,4,2,2022-23
2204,Atletico de Madrid,Mallorca,3,1,2022-23
2205,Celta Vigo,Elche,1,0,2022-23
2206,Rayo Vallecano,Barcelona,2,1,2022-23
2207,Getafe,Almeria,1,2,2022-23
2208,Athletic Club,Sevilla,0,1,2022-23
2209,Valencia,Valladolid,2,1,2022-23
2210,Villarreal,Espanyol,4,2,2022-23
2211,Osasuna,Real Sociedad,0,2,2022-23
2212,Barcelona,Betis,4,0,2022-23
2213,Elche,Rayo Vallecano,4,0,2022-23
2214,Real Madrid,Almeria,4,2,2022-23
2215,Cadiz,Valencia,2,1,2022-23
2216,Espanyol,Getafe,1,0,2022-23
2217,Valladolid,Atletico de Madrid,2,5,2022-23
2218,Villarreal,Celta Vigo,3,1,2022-23
2219,Mallorca,Athletic Club,1,1,2022-23
2220,Sevilla,Girona,0,2,2022-23
2221,Barcelona,Osasuna,1,0,2022-23
2222,Almeria,Elche,2,1,2022-23
2223,Real Sociedad,Real Madrid,2,0,2022-23
2224,Atletico de Madrid,Cadiz,5,1,2022-23
2225,Valencia,Villarreal,1,1,2022-23
2226,Getafe,Celta Vigo,1,0,2022-23
2227,Athletic Club,Betis,0,1,2022-23
2228,Rayo Vallecano,Valladolid,2,1,2022-23
2229,Girona,Mallorca,2,1,2022-23
2230,Sevilla,Espanyol,3,2,2022-23
2231,Mallorca,Cadiz,1,0,2022-23
2232,Villarreal,Athletic Club,5,1,2022-23
2233,Real Madrid,Getafe,1,0,2022-23
2234,Osasuna,Almeria,3,1,2022-23
2235,Real Sociedad,Girona,2,2,2022-23
2236,Celta Vigo,Valencia,1,2,2022-23
2237,Elche,Atletico de Madrid,1,0,2022-23
2238,Espanyol,Barcelona,2,4,2022-23
2239,Valladolid,Sevilla,0,3,2022-23
2240,Betis,Rayo Vallecano,3,1,2022-23
2241,Cadiz,Valladolid,2,0,2022-23
2242,Athletic Club,Celta Vigo,2,1,2022-23
2243,Barcelona,Real Sociedad,1,2,2022-23
2244,Almeria,Mallorca,3,0,2022-23
2245,Girona,Villarreal,1,2,2022-23
2246,Getafe,Elche,1,1,2022-23
2247,Atletico de Madrid,Osasuna,3,0,2022-23
2248,Sevilla,Betis,0,0,2022-23
2249,Rayo Vallecano,Espanyol,1,2,2022-23
2250,Valencia,Real Madrid,1,0,2022-23
2251,Celta Vigo,Girona,1,1,2022-23
2252,Valladolid,Barcelona,3,1,2022-23
2253,Real Sociedad,Almeria,1,0,2022-23
2254,Betis,Getafe,0,1,2022-23
2255,Elche,Sevilla,1,1,2022-23
2256,Espanyol,Atletico de Madrid,3,3,2022-23
2257,Villarreal,Cadiz,2,0,2022-23
2258,Real Madrid,Rayo Vallecano,2,1,2022-23
2259,Mallorca,Valencia,1,0,2022-23
2260,Osasuna,Athletic Club,2,0,2022-23
2261,Sevilla,Real Madrid,1,2,2022-23
2262,Athletic Club,Elche,0,1,2022-23
2263,Atletico de Madrid,Real Sociedad,2,1,2022-23
2264,Barcelona,Mallorca,3,0,2022-23
2265,Getafe,Osasuna,2,1,2022-23
2266,Cadiz,Celta Vigo,1,0,2022-23
2267,Rayo Vallecano,Villarreal,2,1,2022-23
2268,Almeria,Valladolid,0,0,2022-23
2269,Girona,Betis,1,2,2022-23
2270,Valencia,Espanyol,2,2,2022-23
2271,Betis,Valencia,1,1,2022-23
2272,Mallorca,Rayo Vallecano,3,0,2022-23
2273,Real Sociedad,Sevilla,2,1,2022-23
2274,Real Madrid,Athletic Club,1,1,2022-23
2275,Villarreal,Atletico de Madrid,2,2,2022-23
2276,Celta Vigo,Barcelona,2,1,2022-23
2277,Valladolid,Getafe,0,0,2022-23
2278,Elche,Cadiz,1,1,2022-23
2279,Espanyol,Almeria,3,3,2022-23
2280,Osasuna,Girona,2,1,2022-23
2281,Almeria,Rayo Vallecano,0,2,2023-24
2282,Sevilla,Valencia,1,2,2023-24
2283,Real Sociedad,Girona,1,1,2023-24
2284,Las Palmas,Mallorca,1,1,2023-24
2285,Athletic Club,Real Madrid,0,2,2023-24
2286,Celta Vigo,Osasuna,0,2,2023-24
2287,Villarreal,Betis,1,2,2023-24
2288,Getafe,Barcelona,0,0,2023-24
2289,Cadiz,Alaves,1,0,2023-24
2290,Atletico de Madrid,Granada,3,1,2023-24
2291,Mallorca,Villarreal,0,1,2023-24
2292,Valencia,Las Palmas,1,0,2023-24
2293,Real Sociedad,Celta Vigo,1,1,2023-24
2294,Almeria,Real Madrid,1,3,2023-24
2295,Osasuna,Athletic Club,0,2,2023-24
2296,Girona,Getafe,3,0,2023-24
2297,Barcelona,Cadiz,2,0,2023-24
2298,Betis,Atletico de Madrid,0,0,2023-24
2299,Alaves,Sevilla,4,3,2023-24
2300,Granada,Rayo Vallecano,0,2,2023-24
2301,Las Palmas,Real Sociedad,0,0,2023-24
2302,Celta Vigo,Real Madrid,0,1,2023-24
2303,Cadiz,Almeria,1,1,2023-24
2304,Granada,Mallorca,3,2,2023-24
2305,Sevilla,Girona,1,2,2023-24
2306,Athletic Club,Betis,4,2,2023-24
2307,Villarreal,Barcelona,3,4,2023-24
2308,Valencia,Osasuna,1,2,2023-24
2309,Getafe,Alaves,1,0,2023-24
2310,Rayo Vallecano,Atletico de Madrid,0,7,2023-24
2311,Almeria,Celta Vigo,2,3,2023-24
2312,Cadiz,Villarreal,3,1,2023-24
2313,Betis,Rayo Vallecano,1,0,2023-24
2314,Alaves,Valencia,1,0,2023-24
2315,Real Madrid,Getafe,2,1,2023-24
2316,Real Sociedad,Granada,5,3,2023-24
2317,Girona,Las Palmas,1,0,2023-24
2318,Mallorca,Athletic Club,0,0,2023-24
2319,Osasuna,Barcelona,1,2,2023-24
2320,Atletico de Madrid,Sevilla,1,0,2023-24
2321,Rayo Vallecano,Alaves,2,0,2023-24
2322,Athletic Club,Cadiz,3,0,2023-24
2323,Barcelona,Betis,5,0,2023-24
2324,Celta Vigo,Mallorca,0,1,2023-24
2325,Valencia,Atletico de Madrid,3,0,2023-24
2326,Getafe,Osasuna,3,2,2023-24
2327,Real Madrid,Real Sociedad,2,1,2023-24
2328,Villarreal,Almeria,2,1,2023-24
2329,Sevilla,Las Palmas,1,0,2023-24
2330,Granada,Girona,2,4,2023-24
2331,Alaves,Athletic Club,0,2,2023-24
2332,Almeria,Valencia,2,2,2023-24
2333,Barcelona,Celta Vigo,3,2,2023-24
2334,Girona,Mallorca,5,3,2023-24
2335,Osasuna,Sevilla,0,0,2023-24
2336,Atletico de Madrid,Real Madrid,3,1,2023-24
2337,Betis,Cadiz,1,1,2023-24
2338,Rayo Vallecano,Villarreal,1,1,2023-24
2339,Real Sociedad,Getafe,4,3,2023-24
2340,Las Palmas,Granada,1,0,2023-24
2341,Sevilla,Almeria,5,1,2023-24
2342,Mallorca,Barcelona,2,2,2023-24
2343,Athletic Club,Getafe,2,2,2023-24
